ACTG,Bear,2014-04-24T09:18:25Z
F,Bull,2012-12-13T11:46:37Z
MGM,Bull,2012-12-13T11:46:37Z
CFX,Bull,2012-12-13T11:46:37Z
FXI,Bull,2012-12-13T11:46:37Z
SLB,Bull,2012-12-13T11:46:37Z
CZR,Bear,2012-12-13T11:46:37Z
BIDU,Bear,2012-12-13T11:46:37Z
PDS,Bear,2012-12-13T11:46:37Z
DAN,Bear,2012-12-13T11:46:37Z
BGCP,Bear,2012-12-13T11:46:37Z
NVLS-OLD,Bull,2010-05-28T11:10:43Z
GIS,Bull,2010-05-28T11:10:43Z
JPM,Bull,2010-05-28T11:10:43Z
V,Bear,2010-05-28T11:10:43Z
MXIM,Bear,2010-05-28T11:10:43Z
COF,Bear,2010-05-28T11:10:43Z
TIVO,Bear,2010-05-28T11:10:43Z
NBL,Bull,2013-07-26T10:21:44Z
QCOM,Bull,2013-07-26T10:21:44Z
XRX,Bull,2013-07-26T10:21:44Z
RAD,Bull,2013-07-26T10:21:44Z
SNE,Bull,2013-07-26T10:21:44Z
CBRL,Bull,2013-07-26T10:21:44Z
PM,Bear,2013-07-26T10:21:44Z
TTWO,Bear,2013-07-26T10:21:44Z
RHT,Bull,2011-12-11T11:51:01Z
DE,Bull,2011-12-11T11:51:01Z
NS,Bull,2011-12-11T11:51:01Z
ETN,Bull,2011-12-11T11:51:01Z
AGNC,Bull,2011-12-11T11:51:01Z
OPK,Bull,2011-12-11T11:51:01Z
MOS,Bear,2011-12-11T11:51:01Z
MWW,Bear,2011-12-11T11:51:01Z
TWIN,Bear,2011-12-11T11:51:01Z
USG,Bear,2011-12-11T11:51:01Z
AA,Bull,2013-11-06T11:09:37Z
LCC,Bull,2013-11-06T11:09:37Z
EOG,Bull,2013-11-06T11:09:37Z
PBR,Bull,2013-11-06T11:09:37Z
COP,Bull,2013-11-06T11:09:37Z
URI,Bull,2013-11-06T11:09:37Z
RMBS,Bear,2013-11-06T11:09:37Z
MRK,Bear,2013-11-06T11:09:37Z
MTDR,Bear,2013-11-06T11:09:37Z
SWKS,Bull,2010-10-29T11:10:11Z
IMGN,Bull,2010-10-29T11:10:11Z
PM,Bull,2010-10-29T11:10:11Z
MSFT,Bull,2010-10-29T11:10:11Z
JPM,Bull,2010-10-29T11:10:11Z
F,Bull,2010-10-29T11:10:11Z
VG,Bear,2010-10-29T11:10:11Z
XOM,Bear,2010-10-29T11:10:11Z
KMP,Bull,2011-10-05T11:25:42Z
CHK,Bull,2011-10-05T11:25:42Z
EW,Bull,2011-10-05T11:25:42Z
SWKS,Bull,2011-10-05T11:25:42Z
RHT,Bull,2011-10-05T11:25:42Z
IBM,Bull,2011-10-05T11:25:42Z
TOL,Bear,2011-10-05T11:25:42Z
S,Bear,2011-10-05T11:25:42Z
CRM,Bear,2011-10-05T11:25:42Z
CREE,Bear,2011-10-05T11:25:42Z
SWN,Bull,2012-11-16T11:19:06Z
CTL,Bull,2012-11-16T11:19:06Z
KMP,Bull,2012-11-16T11:19:06Z
WIN,Bear,2012-11-16T11:19:06Z
AGNC,Bear,2012-11-16T11:19:06Z
CHK,Bear,2012-11-16T11:19:06Z
BAC,Bull,2010-01-26T11:54:44Z
F,Bull,2010-01-26T11:54:44Z
CTL,Bull,2010-01-26T11:54:44Z
GOOG,Bull,2010-01-26T11:54:44Z
X,Bear,2010-01-26T11:54:44Z
BP,Bull,2009-06-03T10:02:54Z
JPM,Bull,2009-06-03T10:02:54Z
TUP,Bull,2009-06-03T10:02:54Z
HD,Bull,2009-06-03T10:02:54Z
XOM,Bear,2009-06-03T10:02:54Z
MO,Bear,2009-06-03T10:02:54Z
BCS,Bear,2009-06-03T10:02:54Z
NWL,Bear,2009-06-03T10:02:54Z
WSM,Bear,2009-06-03T10:02:54Z
PDLI,Bull,2012-09-30T11:15:27Z
CAB,Bull,2012-09-30T11:15:27Z
PM,Bull,2012-09-30T11:15:27Z
PBI,Bear,2012-09-30T11:15:27Z
LEAP,Bear,2012-09-30T11:15:27Z
HK,Bear,2012-09-30T11:15:27Z
NG,Bear,2012-09-30T11:15:27Z
F,Bear,2012-09-30T11:15:27Z
CLNE,Bear,2012-09-30T11:15:27Z
GNW,Bear,2012-09-30T11:15:27Z
OAS,Bull,2013-04-14T09:25:39Z
RWX,Bull,2013-04-14T09:25:39Z
OHI,Bull,2013-04-14T09:25:39Z
GNC,Bull,2013-04-14T09:25:39Z
VZ,Bull,2013-04-14T09:25:39Z
TSM,Bear,2013-04-14T09:25:39Z
SDT,Bear,2013-04-14T09:25:39Z
AET,Bull,2012-10-23T09:37:02Z
ACN,Bull,2012-10-23T09:37:02Z
UNH,Bull,2012-10-23T09:37:02Z
HIG,Bull,2012-10-23T09:37:02Z
CTSH,Bear,2012-10-23T09:37:02Z
DELL,Bear,2012-10-23T09:37:02Z
JNPR,Bull,2011-09-19T08:15:03Z
ULTA,Bull,2011-09-19T08:15:03Z
TSM,Bull,2011-09-19T08:15:03Z
RCII,Bull,2011-09-19T08:15:03Z
CRM,Bull,2011-09-19T08:15:03Z
OXY,Bull,2011-09-19T08:15:03Z
CSTR,Bear,2011-09-19T08:15:03Z
KOG,Bear,2011-09-19T08:15:03Z
FTR,Bull,2011-01-24T10:05:33Z
PVH,Bull,2011-01-24T10:05:33Z
ACW,Bull,2011-01-24T10:05:33Z
AMSC,Bull,2011-01-24T10:05:33Z
AB,Bull,2011-01-24T10:05:33Z
HOTT,Bear,2011-01-24T10:05:33Z
CY,Bear,2011-01-24T10:05:33Z
HOTT,Bear,2014-08-08T10:17:15Z
CY,Bear,2014-08-08T10:17:15Z
SCCO,Bull,2012-01-24T12:14:05Z
NAT,Bull,2012-01-24T12:14:05Z
RAX,Bull,2012-01-24T12:14:05Z
SBUX,Bull,2012-01-24T12:14:05Z
EL,Bull,2012-01-24T12:14:05Z
CREE,Bear,2012-01-24T12:14:05Z
GTT,Bull,2018-04-12T10:27:18Z
STLD,Bull,2018-04-12T10:27:18Z
MAR,Bull,2018-04-12T10:27:18Z
TWTR,Bull,2018-04-12T10:27:18Z
S,Bear,2018-04-12T10:27:18Z
LVS,Bear,2018-04-12T10:27:18Z
MU,Bear,2018-04-12T10:27:18Z
GE,Bear,2018-04-12T10:27:18Z
ARNA,Bull,2012-06-12T10:42:02Z
T,Bull,2012-06-12T10:42:02Z
FUN,Bull,2012-06-12T10:42:02Z
NOK,Bear,2012-06-12T10:42:02Z
IGT,Bear,2012-06-12T10:42:02Z
LGCY,Bear,2012-06-12T10:42:02Z
GRA,Bear,2012-06-12T10:42:02Z
SKUL,Bear,2012-06-12T10:42:02Z
SWK,Bear,2012-06-12T10:42:02Z
FTR,Bear,2012-06-12T10:42:02Z
CVRR,Bull,2013-06-09T11:28:52Z
TRP,Bull,2013-06-09T11:28:52Z
RUTH,Bull,2013-06-09T11:28:52Z
KMB,Bull,2013-06-09T11:28:52Z
WTR,Bull,2013-06-09T11:28:52Z
SO,Bear,2013-06-09T11:28:52Z
CLH,Bear,2013-06-09T11:28:52Z
HCBK,Bear,2013-06-09T11:28:52Z
NES,Bear,2013-06-09T11:28:52Z
BA,Bull,2009-06-12T08:12:04Z
EBAY,Bull,2009-06-12T08:12:04Z
AEM,Bull,2009-06-12T08:12:04Z
F,Bull,2009-06-12T08:12:04Z
AMT,Bull,2009-06-12T08:12:04Z
QCOM,Bull,2009-06-12T08:12:04Z
HAYN,Bear,2009-06-12T08:12:04Z
NEM,Bear,2009-06-12T08:12:04Z
TIF,Bull,2010-11-24T08:45:36Z
IP,Bull,2010-11-24T08:45:36Z
EPB,Bull,2010-11-24T08:45:36Z
SWKS,Bull,2010-11-24T08:45:36Z
PKG,Bear,2010-11-24T08:45:36Z
WM,Bull,2011-12-04T11:38:18Z
SDT,Bull,2011-12-04T11:38:18Z
CRM,Bull,2011-12-04T11:38:18Z
LULU,Bull,2011-12-04T11:38:18Z
T,Bull,2011-12-04T11:38:18Z
S,Bear,2011-12-04T11:38:18Z
GMCR,Bear,2011-12-04T11:38:18Z
CLDR,Bear,2018-01-23T11:46:10Z
SO,Bear,2018-01-23T11:46:10Z
NKE,Bull,2012-10-26T11:06:37Z
CTL,Bull,2012-10-26T11:06:37Z
RCL,Bull,2012-10-26T11:06:37Z
FRX,Bull,2012-10-26T11:06:37Z
WIN,Bear,2012-10-26T11:06:37Z
ABMD,Bear,2012-10-26T11:06:37Z
BPT,Bear,2012-10-26T11:06:37Z
SHS,Bull,2009-07-10T05:04:34Z
RSH,Bull,2009-07-10T05:04:34Z
AKAM,Bull,2009-07-10T05:04:34Z
TKC,Bull,2009-07-10T05:04:34Z
SUN,Bull,2009-07-10T05:04:34Z
DAL,Bull,2009-07-10T05:04:34Z
RDN,Bull,2013-11-17T10:58:38Z
ZQK,Bull,2013-11-17T10:58:38Z
SNE,Bull,2013-11-17T10:58:38Z
D,Bull,2013-11-17T10:58:38Z
FMI,Bull,2013-11-17T10:58:38Z
MXIM,Bear,2013-11-17T10:58:38Z
NVE,Bear,2013-11-17T10:58:38Z
CVS,Bull,2012-03-15T11:17:22Z
ECL,Bull,2012-03-15T11:17:22Z
PM,Bull,2012-03-15T11:17:22Z
PCAR,Bull,2012-03-15T11:17:22Z
NLY,Bull,2012-03-15T11:17:22Z
AMRC,Bull,2012-03-15T11:17:22Z
EXC,Bull,2012-03-15T11:17:22Z
DNDN,Bear,2012-03-15T11:17:22Z
AGNC,Bear,2012-03-15T11:17:22Z
BAC,Bear,2012-03-15T11:17:22Z
MCD,Bull,2009-04-23T10:01:09Z
HSY,Bull,2009-04-23T10:01:09Z
IBM,Bull,2009-04-23T10:01:09Z
ACN,Bear,2009-04-23T10:01:09Z
LVS,Bear,2009-04-23T10:01:09Z
MDR,Bear,2009-04-23T10:01:09Z
MRO,Bull,2011-08-04T10:24:41Z
APA,Bull,2011-08-04T10:24:41Z
JCI,Bull,2011-08-04T10:24:41Z
CTL,Bear,2011-08-04T10:24:41Z
IL,Bear,2011-08-04T10:24:41Z
BIDU,Bull,2010-12-17T11:01:05Z
AEM,Bull,2010-12-17T11:01:05Z
GWR,Bull,2010-12-17T11:01:05Z
NVDA,Bull,2012-02-05T11:48:21Z
KFT,Bull,2012-02-05T11:48:21Z
AMOV,Bull,2012-02-05T11:48:21Z
NUE,Bull,2012-02-05T11:48:21Z
TNE,Bear,2012-02-05T11:48:21Z
STKL,Bear,2012-02-05T11:48:21Z
X,Bear,2012-02-05T11:48:21Z
SLB,Bull,2012-01-13T12:23:57Z
KEX,Bull,2012-01-13T12:23:57Z
NUE,Bull,2012-01-13T12:23:57Z
KOG,Bull,2012-01-13T12:23:57Z
NAT,Bull,2012-01-13T12:23:57Z
RHI,Bull,2012-01-13T12:23:57Z
NTAP,Bear,2012-01-13T12:23:57Z
CRR,Bear,2012-01-13T12:23:57Z
AMWD,Bear,2012-01-13T12:23:57Z
AA,Bull,2011-09-21T11:33:30Z
CTL,Bull,2011-09-21T11:33:30Z
HCBK,Bear,2011-09-21T11:33:30Z
OVTI,Bull,2010-11-11T13:26:24Z
NOK,Bull,2010-11-11T13:26:24Z
PFE,Bear,2010-11-11T13:26:24Z
GMCR,Bear,2010-11-11T13:26:24Z
CVS,Bull,2013-05-23T10:33:48Z
ORCL,Bear,2013-05-23T10:33:48Z
GLW,Bear,2013-05-23T10:33:48Z
T,Bear,2013-05-23T10:33:48Z
RAD,Bear,2013-05-23T10:33:48Z
BAX,Bull,2013-12-15T10:03:57Z
DFS,Bull,2013-12-15T10:03:57Z
ZTS,Bull,2013-12-15T10:03:57Z
NOK,Bull,2013-12-15T10:03:57Z
PAY,Bear,2013-12-15T10:03:57Z
UPS,Bull,2010-07-13T07:59:50Z
JPM,Bull,2010-07-13T07:59:50Z
M,Bull,2010-07-13T07:59:50Z
GOOG,Bull,2010-07-13T07:59:50Z
INTC,Bull,2010-04-23T11:14:39Z
C,Bull,2010-04-23T11:14:39Z
SBAC,Bull,2010-04-23T11:14:39Z
CIEN,Bull,2010-04-23T11:14:39Z
BALT,Bull,2010-04-23T11:14:39Z
QCOM,Bear,2010-04-23T11:14:39Z
NLY,Bear,2010-04-23T11:14:39Z
EGO,Bear,2010-04-23T11:14:39Z
DRYS,Bear,2010-04-23T11:14:39Z
PIR,Bull,2013-12-03T11:35:32Z
GMCR,Bull,2013-12-03T11:35:32Z
AFFX,Bull,2013-12-03T11:35:32Z
CRM,Bull,2013-12-03T11:35:32Z
UTHR,Bear,2013-12-03T11:35:32Z
ANIK,Bear,2013-12-03T11:35:32Z
DTV,Bull,2012-05-16T10:57:46Z
ETP,Bull,2012-05-16T10:57:46Z
MCD,Bear,2012-05-16T10:57:46Z
TSCO,Bear,2012-05-16T10:57:46Z
DISH,Bear,2012-05-16T10:57:46Z
CLMT,Bear,2012-05-16T10:57:46Z
CAR,Bear,2012-05-16T10:57:46Z
ORCL,Bull,2010-10-21T10:52:49Z
ESRX,Bull,2010-10-21T10:52:49Z
AEM,Bull,2010-10-21T10:52:49Z
M,Bull,2010-10-21T10:52:49Z
GOLD,Bear,2010-10-21T10:52:49Z
SKS,Bear,2010-10-21T10:52:49Z
GOLD,Bear,2014-10-17T10:08:57Z
SKS,Bear,2014-10-17T10:08:57Z
GOLD,Bear,2014-04-11T10:25:50Z
SKS,Bear,2014-04-11T10:25:50Z
NKE,Bull,2013-01-03T11:36:48Z
REGN,Bull,2013-01-03T11:36:48Z
TCAP-OLD,Bull,2013-01-03T11:36:48Z
FB,Bull,2013-01-03T11:36:48Z
DKS,Bull,2013-01-03T11:36:48Z
WIN,Bear,2013-01-03T11:36:48Z
GOOG,Bear,2013-01-03T11:36:48Z
TEVA,Bull,2009-07-24T09:07:34Z
ARUN,Bull,2009-07-24T09:07:34Z
MYL,Bear,2009-07-24T09:07:34Z
MCO,Bear,2009-07-24T09:07:34Z
FRX,Bull,2012-08-24T09:55:13Z
EBAY,Bull,2012-08-24T09:55:13Z
AIG,Bull,2012-08-24T09:55:13Z
MO,Bull,2012-08-24T09:55:13Z
MELI,Bear,2012-08-24T09:55:13Z
GLW,Bull,2011-01-28T12:04:56Z
COP,Bull,2011-01-28T12:04:56Z
TLAB,Bear,2011-01-28T12:04:56Z
EGOV,Bear,2011-01-28T12:04:56Z
HPQ,Bull,2018-01-24T11:44:48Z
COHR,Bull,2018-01-24T11:44:48Z
CHRW,Bull,2018-01-24T11:44:48Z
SPG,Bull,2018-01-24T11:44:48Z
YRD,Bear,2018-01-24T11:44:48Z
GPRE,Bear,2018-01-24T11:44:48Z
SLRC,Bull,2013-03-08T11:38:56Z
EIX,Bull,2013-03-08T11:38:56Z
AMT,Bull,2012-09-05T10:43:10Z
CMG,Bull,2012-09-05T10:43:10Z
S,Bull,2012-09-05T10:43:10Z
GLD,Bull,2012-09-05T10:43:10Z
EXC,Bull,2012-09-05T10:43:10Z
NG,Bear,2012-09-05T10:43:10Z
RNDY,Bear,2012-09-05T10:43:10Z
VLO,Bull,2013-12-18T10:46:15Z
HE,Bull,2013-12-18T10:46:15Z
VEEV,Bull,2013-12-18T10:46:15Z
EMR,Bull,2013-12-18T10:46:15Z
LMT,Bull,2013-12-18T10:46:15Z
GD,Bear,2013-12-18T10:46:15Z
DNR,Bull,2009-03-27T11:02:18Z
TNH,Bull,2009-03-27T11:02:18Z
GOOG,Bull,2009-03-27T11:02:18Z
FCX,Bull,2009-03-27T11:02:18Z
TV,Bull,2009-03-27T11:02:18Z
CAT,Bull,2009-03-27T11:02:18Z
VZ,Bull,2009-03-27T11:02:18Z
STJ,Bull,2009-03-27T11:02:18Z
CVTX,Bear,2009-03-27T11:02:18Z
DEI,Bear,2009-03-27T11:02:18Z
MHK,Bear,2009-03-27T11:02:18Z
SOHU,Bear,2009-03-27T11:02:18Z
F,Bull,2010-08-12T11:10:34Z
PG,Bull,2010-08-12T11:10:34Z
MHS,Bull,2010-08-12T11:10:34Z
FLR,Bull,2010-08-12T11:10:34Z
EXPD,Bull,2010-08-12T11:10:34Z
WG,Bear,2010-08-12T11:10:34Z
AAWW,Bear,2010-08-12T11:10:34Z
LCC,Bull,2013-04-03T09:42:19Z
ICON,Bull,2013-04-03T09:42:19Z
USG,Bull,2013-04-03T09:42:19Z
JBLU,Bear,2013-04-03T09:42:19Z
JBLU,Bear,2014-09-21T09:53:55Z
PEP,Bull,2010-08-20T11:04:35Z
HD,Bull,2010-08-20T11:04:35Z
WTW,Bull,2010-08-20T11:04:35Z
TRV,Bull,2010-08-20T11:04:35Z
CVX,Bull,2010-08-20T11:04:35Z
JCP,Bear,2010-08-20T11:04:35Z
SD,Bear,2010-08-20T11:04:35Z
HIG,Bear,2010-08-20T11:04:35Z
BEXP,Bear,2010-08-20T11:04:35Z
STRA,Bear,2010-08-20T11:04:35Z
BAX,Bull,2012-03-28T10:38:45Z
KSS,Bear,2012-03-28T10:38:45Z
LF,Bear,2012-03-28T10:38:45Z
EXEL,Bear,2012-03-28T10:38:45Z
ORCL,Bear,2012-03-28T10:38:45Z
BAX,Bull,2014-07-02T10:10:53Z
KSS,Bear,2014-07-02T10:10:53Z
LF,Bear,2014-07-02T10:10:53Z
EXEL,Bear,2014-07-02T10:10:53Z
ORCL,Bear,2014-07-02T10:10:53Z
TIVO,Bull,2014-01-15T11:01:36Z
VMW,Bull,2014-01-15T11:01:36Z
NVO,Bull,2014-01-15T11:01:36Z
SBUX,Bull,2014-01-15T11:01:36Z
GE,Bull,2014-01-15T11:01:36Z
BMY,Bull,2014-01-15T11:01:36Z
NFLX,Bull,2014-01-15T11:01:36Z
HDS,Bear,2014-01-15T11:01:36Z
M,Bull,2010-12-08T08:11:32Z
UNG,Bear,2010-12-08T08:11:32Z
NFLX,Bear,2010-12-08T08:11:32Z
JCOM,Bear,2010-12-08T08:11:32Z
CRUS,Bear,2010-12-08T08:11:32Z
RVBD,Bear,2010-12-08T08:11:32Z
WMT,Bear,2010-12-08T08:11:32Z
S,Bull,2011-07-26T08:29:42Z
COP,Bull,2011-07-26T08:29:42Z
PH,Bull,2011-07-26T08:29:42Z
NLY,Bull,2011-07-26T08:29:42Z
CAT,Bull,2011-07-26T08:29:42Z
ABT,Bull,2011-07-26T08:29:42Z
XOM,Bear,2011-07-26T08:29:42Z
TRNX,Bear,2011-07-26T08:29:42Z
S,Bull,2014-06-08T10:55:58Z
COP,Bull,2014-06-08T10:55:58Z
PH,Bull,2014-06-08T10:55:58Z
NLY,Bull,2014-06-08T10:55:58Z
CAT,Bull,2014-06-08T10:55:58Z
ABT,Bull,2014-06-08T10:55:58Z
XOM,Bear,2014-06-08T10:55:58Z
TRNX,Bear,2014-06-08T10:55:58Z
HP,Bull,2012-07-31T09:49:06Z
CAT,Bull,2012-07-31T09:49:06Z
HD,Bull,2012-07-31T09:49:06Z
DAN,Bull,2012-07-31T09:49:06Z
PBR,Bear,2012-07-31T09:49:06Z
TWI,Bear,2012-07-31T09:49:06Z
JBL,Bear,2012-07-31T09:49:06Z
AKAM,Bear,2012-07-31T09:49:06Z
EPD,Bull,2009-04-29T08:04:13Z
CNI,Bull,2009-04-29T08:04:13Z
HON,Bull,2009-04-29T08:04:13Z
BCSI,Bear,2009-04-29T08:04:13Z
CSTR,Bear,2009-04-29T08:04:13Z
WMB,Bear,2009-04-29T08:04:13Z
KSU,Bear,2009-04-29T08:04:13Z
BWLD,Bear,2009-04-29T08:04:13Z
HD,Bull,2012-10-10T10:28:07Z
CTL,Bull,2012-10-10T10:28:07Z
OC,Bear,2012-10-10T10:28:07Z
AMD,Bear,2012-10-10T10:28:07Z
ILMN,Bear,2012-10-10T10:28:07Z
FTK,Bear,2012-10-10T10:28:07Z
WWE,Bear,2012-10-10T10:28:07Z
FB,Bear,2012-10-10T10:28:07Z
CSCO,Bull,2013-09-18T10:09:15Z
ARMH,Bull,2013-09-18T10:09:15Z
ZOLT,Bull,2013-09-18T10:09:15Z
BIDU,Bear,2013-09-18T10:09:15Z
ARNA,Bear,2013-09-18T10:09:15Z
ALLT,Bull,2012-03-27T10:37:41Z
VALE,Bull,2012-03-27T10:37:41Z
EXTG,Bull,2012-03-27T10:37:41Z
VHC,Bull,2012-03-27T10:37:41Z
CMI,Bull,2012-03-27T10:37:41Z
NAT,Bull,2012-03-27T10:37:41Z
RIO,Bear,2012-03-27T10:37:41Z
FRO,Bear,2012-03-27T10:37:41Z
RIO,Bear,2014-09-07T08:45:42Z
FRO,Bear,2014-09-07T08:45:42Z
MIPS,Bull,2011-02-01T12:07:40Z
CMG,Bull,2011-02-01T12:07:40Z
PRU,Bull,2011-02-01T12:07:40Z
GTLS,Bear,2011-02-01T12:07:40Z
ORCL,Bull,2010-03-16T11:23:25Z
NUE,Bull,2010-03-16T11:23:25Z
LLL,Bull,2010-03-16T11:23:25Z
FE,Bull,2010-03-16T11:23:25Z
CSE,Bear,2010-03-16T11:23:25Z
FRPT,Bear,2010-03-16T11:23:25Z
X,Bear,2010-03-16T11:23:25Z
SO,Bear,2010-03-16T11:23:25Z
C,Bull,2010-02-05T08:29:00Z
PG,Bull,2010-02-05T08:29:00Z
MCD,Bull,2010-02-05T08:29:00Z
WIN,Bull,2010-02-05T08:29:00Z
GMCR,Bull,2010-02-05T08:29:00Z
CPB,Bear,2010-02-05T08:29:00Z
CSCO,Bear,2010-02-05T08:29:00Z
BKC-OLD,Bear,2010-02-05T08:29:00Z
MCRS,Bear,2010-02-05T08:29:00Z
FTR,Bear,2010-02-05T08:29:00Z
HIMX,Bull,2014-01-16T11:31:39Z
S,Bull,2014-01-16T11:31:39Z
ITT,Bull,2014-01-16T11:31:39Z
EOX,Bear,2014-01-16T11:31:39Z
CRM,Bull,2009-11-13T10:04:27Z
PEP,Bull,2009-11-13T10:04:27Z
CTL,Bull,2009-11-13T10:04:27Z
HOGS,Bear,2009-11-13T10:04:27Z
RTN,Bear,2009-11-13T10:04:27Z
CGNX,Bull,2010-10-18T10:54:00Z
CHK,Bull,2010-10-18T10:54:00Z
EPD,Bull,2010-10-18T10:54:00Z
UNG,Bear,2010-10-18T10:54:00Z
HD,Bull,2010-10-08T11:18:48Z
S,Bull,2010-10-08T11:18:48Z
MU,Bear,2010-10-08T11:18:48Z
TSLA,Bear,2010-10-08T11:18:48Z
MFC,Bear,2010-10-08T11:18:48Z
ELY,Bear,2010-10-08T11:18:48Z
MUR,Bull,2009-07-21T12:16:47Z
BAX,Bull,2009-07-21T12:16:47Z
VLGEA,Bull,2009-07-21T12:16:47Z
CHU,Bull,2009-07-21T12:16:47Z
MOS,Bear,2009-07-21T12:16:47Z
SWY,Bear,2009-07-21T12:16:47Z
MTRX,Bull,2012-11-06T11:36:58Z
PDLI,Bull,2012-11-06T11:36:58Z
INTC,Bear,2012-11-06T11:36:58Z
ALGN,Bear,2012-11-06T11:36:58Z
MCD,Bear,2012-11-06T11:36:58Z
MGM,Bear,2012-11-06T11:36:58Z
AAXN,Bull,2017-12-11T11:55:29Z
ALKS,Bull,2017-12-11T11:55:29Z
S,Bull,2017-12-11T11:55:29Z
X,Bear,2017-12-11T11:55:29Z
GM,Bear,2017-12-11T11:55:29Z
IPGP,Bear,2017-12-11T11:55:29Z
ADSK,Bull,2017-08-22T10:38:32Z
BURL,Bull,2017-08-22T10:38:32Z
JD,Bull,2017-08-22T10:38:32Z
NEWR,Bull,2017-08-22T10:38:32Z
TAL,Bear,2017-08-22T10:38:32Z
EPD,Bear,2017-08-22T10:38:32Z
CHK,Bear,2017-08-22T10:38:32Z
CLB,Bear,2017-08-22T10:38:32Z
FCX,Bull,2011-01-10T12:10:22Z
M,Bull,2011-01-10T12:10:22Z
ENTR,Bull,2011-01-10T12:10:22Z
JCI,Bull,2011-01-10T12:10:22Z
SD,Bear,2011-01-10T12:10:22Z
SD,Bear,2014-09-23T09:45:14Z
HK,Bull,2013-10-25T10:16:53Z
LNG,Bull,2013-10-25T10:16:53Z
NBL,Bull,2013-10-25T10:16:53Z
RBS,Bull,2013-10-25T10:16:53Z
GMCR,Bear,2013-10-25T10:16:53Z
CVRR,Bear,2013-10-25T10:16:53Z
GMCR,Bear,2014-09-28T10:13:56Z
CVRR,Bear,2014-09-28T10:13:56Z
ANDE,Bull,2013-11-14T11:18:41Z
SSYS,Bull,2013-11-14T11:18:41Z
HIMX,Bull,2013-11-14T11:18:41Z
STJ,Bull,2013-11-14T11:18:41Z
EPD,Bull,2013-11-14T11:18:41Z
AMPE,Bull,2013-11-14T11:18:41Z
DDD,Bear,2013-11-14T11:18:41Z
UNP,Bear,2013-11-14T11:18:41Z
VOLC,Bear,2013-11-14T11:18:41Z
IRE,Bull,2009-10-01T10:53:03Z
VECO,Bull,2009-10-01T10:53:03Z
MRO,Bull,2009-10-01T10:53:03Z
F,Bear,2009-10-01T10:53:03Z
KR,Bear,2009-10-01T10:53:03Z
HES,Bear,2009-10-01T10:53:03Z
TWX,Bull,2010-06-07T08:17:20Z
JPM,Bull,2010-06-07T08:17:20Z
SWN,Bull,2010-06-07T08:17:20Z
MO,Bull,2010-06-07T08:17:20Z
CTL,Bull,2010-06-07T08:17:20Z
CIEN,Bull,2009-06-16T11:07:35Z
BMY,Bull,2009-06-16T11:07:35Z
JCI,Bear,2009-06-16T11:07:35Z
CTV,Bear,2009-06-16T11:07:35Z
XOM,Bear,2009-06-16T11:07:35Z
MRK,Bear,2009-06-16T11:07:35Z
TMO,Bull,2012-07-24T10:40:15Z
CTL,Bull,2012-07-24T10:40:15Z
NFLX,Bear,2012-07-24T10:40:15Z
WFT,Bull,2010-08-24T11:03:17Z
ESRX,Bull,2010-08-24T11:03:17Z
LVS,Bull,2010-08-24T11:03:17Z
CVX,Bull,2010-08-24T11:03:17Z
VOD,Bull,2010-08-24T11:03:17Z
REXX,Bear,2010-08-24T11:03:17Z
RLD,Bear,2010-08-24T11:03:17Z
JPM,Bull,2010-04-16T10:38:43Z
SD,Bull,2010-04-16T10:38:43Z
NVDA,Bull,2010-04-16T10:38:43Z
ORA,Bull,2010-04-16T10:38:43Z
BRK.B,Bull,2010-04-16T10:38:43Z
CVE,Bull,2010-04-16T10:38:43Z
BMY,Bull,2010-04-16T10:38:43Z
AXP,Bear,2010-04-16T10:38:43Z
GT,Bear,2010-04-16T10:38:43Z
HRL,Bull,2018-01-19T11:45:13Z
GBX,Bull,2018-01-19T11:45:13Z
BIDU,Bull,2018-01-19T11:45:13Z
AYI,Bear,2018-01-19T11:45:13Z
VALE,Bear,2018-01-19T11:45:13Z
HHC,Bear,2018-01-19T11:45:13Z
SYMC,Bear,2018-01-19T11:45:13Z
BPL,Bull,2011-02-16T09:17:59Z
SNI,Bull,2011-02-16T09:17:59Z
LVS,Bull,2011-02-16T09:17:59Z
CSCO,Bear,2011-02-16T09:17:59Z
COST,Bull,2013-06-11T11:02:02Z
WWW,Bull,2013-06-11T11:02:02Z
SPH,Bull,2013-06-11T11:02:02Z
SEAS,Bull,2013-06-11T11:02:02Z
HAIN,Bull,2013-06-11T11:02:02Z
FTNT,Bear,2013-06-11T11:02:02Z
NOK,Bull,2013-08-20T09:46:19Z
CRM,Bull,2013-08-20T09:46:19Z
COST,Bull,2013-08-20T09:46:19Z
SPTN,Bear,2013-08-20T09:46:19Z
HIMX,Bear,2013-08-20T09:46:19Z
ALL,Bull,2013-06-07T11:30:50Z
ALNY,Bull,2013-06-07T11:30:50Z
CLMT,Bull,2013-06-07T11:30:50Z
MU,Bull,2013-06-07T11:30:50Z
V,Bull,2013-06-07T11:30:50Z
TWI,Bull,2013-06-07T11:30:50Z
WFC,Bull,2012-08-17T08:07:14Z
ACAS,Bull,2012-08-17T08:07:14Z
LQDT,Bull,2012-08-17T08:07:14Z
ORCL,Bull,2012-08-17T08:07:14Z
EFC,Bull,2012-08-17T08:07:14Z
WR,Bull,2012-08-17T08:07:14Z
